"날짜","종가","시가","고가","저가","거래량","변동 %"
"1999- 11- 28","1,341.00","1,355.00","1,355.00","1,341.00","","-1.03%"
"1999- 11- 21","1,355.00","1,356.00","1,356.00","1,354.00","","0.07%"
"1999- 11- 14","1,354.00","1,342.00","1,354.00","1,342.00","","1.42%"
"1999- 11- 07","1,335.00","1,296.00","1,335.00","1,296.00","","3.01%"
"1999- 10- 31","1,296.00","1,334.00","1,334.00","1,296.00","","-4.07%"
"1999- 10- 24","1,351.00","1,399.00","1,399.00","1,351.00","","-3.77%"
"1999- 10- 17","1,404.00","1,374.00","1,406.00","1,374.00","","3.08%"
"1999- 10- 10","1,362.00","1,301.00","1,362.00","1,301.00","","5.26%"
"1999- 10- 03","1,294.00","1,263.00","1,294.00","1,263.00","","2.94%"
"1999- 09- 26","1,257.00","1,216.00","1,257.00","1,216.00","","3.63%"
"1999- 09- 19","1,213.00","1,197.00","1,213.00","1,197.00","","1.93%"
"1999- 09- 12","1,190.00","1,124.00","1,190.00","1,124.00","","7.50%"
"1999- 09- 05","1,107.00","1,043.00","1,107.00","1,043.00","","6.54%"
"1999- 08- 29","1,039.00","1,038.00","1,039.00","1,038.00","","-0.19%"
"1999- 08- 22","1,041.00","1,061.00","1,061.00","1,041.00","","-2.25%"
"1999- 08- 15","1,065.00","1,061.00","1,066.00","1,061.00","","0.66%"
"1999- 08- 08","1,058.00","1,041.00","1,058.00","1,041.00","","2.42%"
"1999- 08- 01","1,033.00","1,013.00","1,033.00","1,013.00","","2.99%"
"1999- 07- 25","1,003.00","974.00","1,003.00","974.00","","3.08%"
"1999- 07- 18","973.00","988.00","988.00","973.00","","-1.42%"
"1999- 07- 11","987.00","986.00","988.00","984.00","","0.10%"
"1999- 07- 04","986.00","949.00","986.00","947.00","","3.25%"
"1999- 06- 27","955.00","982.00","982.00","955.00","","-2.95%"
"1999- 06- 20","984.00","956.00","984.00","955.00","","2.39%"
"1999- 06- 13","961.00","1,023.00","1,023.00","961.00","","-6.43%"
"1999- 06- 06","1,027.00","1,009.00","1,027.00","1,009.00","","2.91%"
"1999- 05- 30","998.00","975.00","998.00","972.00","","1.63%"
"1999- 05- 23","982.00","1,022.00","1,022.00","982.00","","-4.38%"
"1999- 05- 16","1,027.00","1,072.00","1,072.00","1,027.00","","-5.17%"
"1999- 05- 09","1,083.00","1,125.00","1,125.00","1,083.00","","-3.30%"
"1999- 05- 02","1,120.00","1,095.00","1,120.00","1,094.00","","2.66%"
"1999- 04- 25","1,091.00","972.00","1,091.00","972.00","","13.76%"
"1999- 04- 18","959.00","897.00","959.00","897.00","","8.12%"
"1999- 04- 11","887.00","858.00","887.00","854.00","","3.14%"
"1999- 04- 04","860.00","883.00","883.00","860.00","","-3.48%"
"1999- 03- 28","891.00","936.00","936.00","891.00","","-6.01%"
"1999- 03- 21","948.00","974.00","974.00","948.00","","-3.46%"
"1999- 03- 14","982.00","1,000.00","1,001.00","982.00","","-1.50%"
"1999- 03- 07","997.00","958.00","997.00","958.00","","4.29%"
"1999- 02- 28","956.00","978.00","979.00","956.00","","-0.83%"
"1999- 02- 21","964.00","859.00","964.00","859.00","","14.35%"
"1999- 02- 14","843.00","818.00","843.00","818.00","","3.82%"
"1999- 02- 07","812.00","802.00","812.00","802.00","","1.50%"
"1999- 01- 31","800.00","816.00","816.00","794.00","","-3.26%"
"1999- 01- 24","827.00","848.00","848.00","827.00","","-1.90%"
"1999- 01- 17","843.00","776.00","843.00","776.00","","8.35%"
"1999- 01- 10","778.00","787.00","787.00","778.00","","-1.64%"
"1999- 01- 03","791.00","784.00","792.00","779.00","","0.00%"
"1998- 12- 27","791.00","794.00","794.00","791.00","","-0.38%"
"1998- 12- 20","794.00","813.00","813.00","794.00","","-3.17%"
"1998- 12- 13","820.00","852.00","852.00","820.00","","-4.21%"
"1998- 12- 06","856.00","898.00","898.00","856.00","","-5.73%"
"1998- 11- 29","908.00","941.00","941.00","908.00","","-3.92%"
"1998- 11- 22","945.00","960.00","960.00","945.00","","-1.77%"
"1998- 11- 15","962.00","966.00","966.00","962.00","","-0.31%"
"1998- 11- 08","965.00","959.00","965.00","959.00","","0.63%"
"1998- 11- 01","959.00","958.00","959.00","957.00","","0.42%"
"1998- 10- 25","955.00","970.00","970.00","954.00","","-2.35%"
"1998- 10- 18","978.00","1,003.00","1,003.00","978.00","","-2.69%"
"1998- 10- 11","1,005.00","1,004.00","1,008.00","1,004.00","","0.50%"
"1998- 10- 04","1,000.00","975.00","1,000.00","975.00","","3.41%"
"1998- 09- 27","967.00","924.00","967.00","924.00","","5.45%"
"1998- 09- 20","917.00","891.00","917.00","891.00","","3.97%"
"1998- 09- 13","882.00","859.00","882.00","859.00","","3.16%"
"1998- 09- 06","855.00","830.00","855.00","830.00","","3.39%"
"1998- 08- 30","827.00","817.00","827.00","817.00","","1.22%"
"1998- 08- 23","817.00","810.00","817.00","810.00","","1.36%"
"1998- 08- 16","806.00","784.00","806.00","784.00","","2.94%"
"1998- 08- 09","783.00","788.00","788.00","780.00","","-1.14%"
"1998- 08- 02","792.00","822.00","822.00","792.00","","-4.00%"
"1998- 07- 26","825.00","833.00","833.00","825.00","","-1.43%"
"1998- 07- 19","837.00","850.00","850.00","837.00","","-1.18%"
"1998- 07- 12","847.00","844.00","847.00","844.00","","0.59%"
"1998- 07- 05","842.00","837.00","842.00","837.00","","0.48%"
"1998- 06- 28","838.00","864.00","864.00","838.00","","-3.57%"
"1998- 06- 21","869.00","901.00","901.00","869.00","","-3.87%"
"1998- 06- 14","904.00","904.00","911.00","904.00","","1.12%"
"1998- 06- 07","894.00","893.00","894.00","887.00","","-0.67%"
"1998- 05- 31","900.00","941.00","941.00","900.00","","-4.86%"
"1998- 05- 24","946.00","960.00","960.00","946.00","","-2.07%"
"1998- 05- 17","966.00","985.00","985.00","966.00","","-1.73%"
"1998- 05- 10","983.00","1,001.00","1,001.00","983.00","","-2.09%"
"1998- 05- 03","1,004.00","998.00","1,004.00","998.00","","0.30%"
"1998- 04- 26","1,001.00","1,011.00","1,011.00","1,001.00","","-0.99%"
"1998- 04- 19","1,011.00","996.00","1,011.00","996.00","","1.92%"
"1998- 04- 12","992.00","970.00","992.00","970.00","","2.69%"
"1998- 04- 05","966.00","952.00","966.00","952.00","","1.15%"
"1998- 03- 29","955.00","973.00","973.00","955.00","","-2.75%"
"1998- 03- 22","982.00","1,025.00","1,025.00","982.00","","-5.12%"
"1998- 03- 15","1,035.00","1,084.00","1,084.00","1,035.00","","-5.13%"
"1998- 03- 08","1,091.00","1,105.00","1,105.00","1,091.00","","-1.00%"
"1998- 03- 01","1,102.00","1,088.00","1,104.00","1,088.00","","2.04%"
"1998- 02- 22","1,080.00","1,030.00","1,080.00","1,030.00","","6.19%"
"1998- 02- 15","1,017.00","943.00","1,017.00","943.00","","8.65%"
"1998- 02- 08","936.00","935.00","936.00","932.00","","-0.21%"
"1998- 02- 01","938.00","1,026.00","1,026.00","938.00","","-9.72%"
"1998- 01- 25","1,039.00","1,086.00","1,086.00","1,039.00","","-5.46%"
"1998- 01- 18","1,099.00","1,159.00","1,159.00","1,099.00","","-6.47%"
"1998- 01- 11","1,175.00","1,221.00","1,221.00","1,175.00","","-4.00%"
"1998- 01- 04","1,224.00","1,232.00","1,232.00","1,223.00","","-0.57%"
"1997- 12- 28","1,231.00","1,229.00","1,231.00","1,229.00","","0.00%"
"1997- 12- 21","1,231.00","1,244.00","1,244.00","1,231.00","","-1.76%"
"1997- 12- 14","1,253.00","1,289.00","1,289.00","1,253.00","","-2.64%"
"1997- 12- 07","1,287.00","1,211.00","1,287.00","1,211.00","","7.25%"
"1997- 11- 30","1,200.00","1,176.00","1,200.00","1,176.00","","2.13%"
"1997- 11- 23","1,175.00","1,173.00","1,175.00","1,168.00","","-0.42%"
"1997- 11- 16","1,180.00","1,234.00","1,234.00","1,180.00","","-4.99%"
"1997- 11- 09","1,242.00","1,283.00","1,283.00","1,242.00","","-3.65%"
"1997- 11- 02","1,289.00","1,314.00","1,314.00","1,289.00","","-2.20%"
"1997- 10- 26","1,318.00","1,333.00","1,333.00","1,318.00","","-1.20%"
"1997- 10- 19","1,334.00","1,343.00","1,343.00","1,330.00","","-1.33%"
"1997- 10- 12","1,352.00","1,339.00","1,361.00","1,339.00","","1.81%"
"1997- 10- 05","1,328.00","1,287.00","1,328.00","1,287.00","","3.27%"
"1997- 09- 28","1,286.00","1,279.00","1,286.00","1,277.00","","0.70%"
"1997- 09- 21","1,277.00","1,283.00","1,283.00","1,276.00","","-0.47%"
"1997- 09- 14","1,283.00","1,287.00","1,287.00","1,281.00","","-0.77%"
"1997- 09- 07","1,293.00","1,315.00","1,315.00","1,293.00","","-2.27%"
"1997- 08- 31","1,323.00","1,332.00","1,334.00","1,323.00","","-0.53%"
"1997- 08- 24","1,330.00","1,307.00","1,330.00","1,307.00","","1.99%"
"1997- 08- 17","1,304.00","1,292.00","1,304.00","1,292.00","","0.85%"
"1997- 08- 10","1,293.00","1,281.00","1,293.00","1,281.00","","1.02%"
"1997- 08- 03","1,280.00","1,283.00","1,284.00","1,279.00","","0.08%"
"1997- 07- 27","1,279.00","1,294.00","1,294.00","1,279.00","","-2.37%"
"1997- 07- 20","1,310.00","1,362.00","1,362.00","1,310.00","","-4.24%"
"1997- 07- 13","1,368.00","1,372.00","1,372.00","1,368.00","","-0.22%"
"1997- 07- 06","1,371.00","1,349.00","1,371.00","1,349.00","","2.08%"
"1997- 06- 29","1,343.00","1,320.00","1,343.00","1,320.00","","2.44%"
"1997- 06- 22","1,311.00","1,280.00","1,311.00","1,280.00","","2.18%"
"1997- 06- 15","1,283.00","1,265.00","1,286.00","1,265.00","","1.34%"
"1997- 06- 08","1,266.00","1,245.00","1,266.00","1,245.00","","1.52%"
"1997- 06- 01","1,247.00","1,267.00","1,267.00","1,247.00","","-2.12%"
"1997- 05- 25","1,274.00","1,290.00","1,290.00","1,274.00","","-1.32%"
"1997- 05- 18","1,291.00","1,284.00","1,291.00","1,283.00","","0.62%"
"1997- 05- 11","1,283.00","1,279.00","1,283.00","1,279.00","","0.63%"
"1997- 05- 04","1,275.00","1,264.00","1,275.00","1,264.00","","1.19%"
"1997- 04- 27","1,260.00","1,264.00","1,264.00","1,258.00","","-1.10%"
"1997- 04- 20","1,274.00","1,332.00","1,332.00","1,274.00","","-5.28%"
"1997- 04- 13","1,345.00","1,420.00","1,420.00","1,345.00","","-5.75%"
"1997- 04- 06","1,427.00","1,459.00","1,459.00","1,427.00","","-2.73%"
"1997- 03- 30","1,467.00","1,506.00","1,506.00","1,467.00","","-3.04%"
"1997- 03- 23","1,513.00","1,526.00","1,526.00","1,513.00","","-0.13%"
"1997- 03- 16","1,515.00","1,481.00","1,515.00","1,481.00","","2.71%"
"1997- 03- 09","1,475.00","1,438.00","1,475.00","1,438.00","","3.15%"
"1997- 03- 02","1,430.00","1,430.00","1,430.00","1,414.00","","-0.90%"
"1997- 02- 23","1,443.00","1,463.00","1,463.00","1,443.00","","-1.50%"
"1997- 02- 16","1,465.00","1,465.00","1,468.00","1,465.00","","0.34%"
"1997- 02- 09","1,460.00","1,425.00","1,460.00","1,425.00","","3.18%"
"1997- 02- 02","1,415.00","1,374.00","1,415.00","1,374.00","","3.51%"
"1997- 01- 26","1,367.00","1,394.00","1,394.00","1,361.00","","-2.84%"
"1997- 01- 19","1,407.00","1,474.00","1,474.00","1,407.00","","-5.12%"
"1997- 01- 12","1,483.00","1,511.00","1,511.00","1,483.00","","-1.59%"
"1997- 01- 05","1,507.00","1,510.00","1,511.00","1,505.00","","-0.26%"
"1996- 12- 29","1,511.00","1,516.00","1,516.00","1,511.00","","-0.40%"
"1996- 12- 22","1,517.00","1,523.00","1,523.00","1,517.00","","-0.39%"
"1996- 12- 15","1,523.00","1,507.00","1,523.00","1,507.00","","1.47%"
"1996- 12- 08","1,501.00","1,465.00","1,501.00","1,465.00","","3.30%"
"1996- 12- 01","1,453.00","1,427.00","1,453.00","1,427.00","","2.11%"
"1996- 11- 24","1,423.00","1,442.00","1,442.00","1,423.00","","-1.66%"
"1996- 11- 17","1,447.00","1,504.00","1,504.00","1,447.00","","-4.49%"
"1996- 11- 10","1,515.00","1,502.00","1,522.00","1,502.00","","2.57%"
"1996- 11- 03","1,477.00","1,333.00","1,477.00","1,333.00","","11.64%"
"1996- 10- 27","1,323.00","1,268.00","1,323.00","1,268.00","","5.33%"
"1996- 10- 20","1,256.00","1,176.00","1,256.00","1,176.00","","9.69%"
"1996- 10- 13","1,145.00","1,069.00","1,145.00","1,069.00","","7.71%"
"1996- 10- 06","1,063.00","1,029.00","1,063.00","1,029.00","","3.91%"
"1996- 09- 29","1,023.00","1,000.00","1,023.00","1,000.00","","2.51%"
"1996- 09- 22","998.00","997.00","998.00","992.00","","-0.30%"
"1996- 09- 15","1,001.00","1,020.00","1,020.00","1,001.00","","-2.82%"
"1996- 09- 08","1,030.00","1,056.00","1,056.00","1,030.00","","-3.10%"
"1996- 09- 01","1,063.00","1,091.00","1,091.00","1,063.00","","-3.36%"
"1996- 08- 25","1,100.00","1,119.00","1,119.00","1,100.00","","-1.70%"
"1996- 08- 18","1,119.00","1,108.00","1,119.00","1,108.00","","1.63%"
"1996- 08- 11","1,101.00","1,063.00","1,101.00","1,063.00","","3.67%"
"1996- 08- 04","1,062.00","1,061.00","1,062.00","1,060.00","","0.00%"
"1996- 07- 28","1,062.00","1,072.00","1,072.00","1,062.00","","-1.48%"
"1996- 07- 21","1,078.00","1,108.00","1,108.00","1,078.00","","-2.53%"
"1996- 07- 14","1,106.00","1,112.00","1,112.00","1,106.00","","-0.90%"
"1996- 07- 07","1,116.00","1,147.00","1,147.00","1,116.00","","-3.54%"
"1996- 06- 30","1,157.00","1,182.00","1,182.00","1,157.00","","-3.02%"
"1996- 06- 23","1,193.00","1,225.00","1,225.00","1,193.00","","-3.17%"
"1996- 06- 16","1,232.00","1,268.00","1,268.00","1,232.00","","-3.45%"
"1996- 06- 09","1,276.00","1,315.00","1,315.00","1,276.00","","-3.48%"
"1996- 06- 02","1,322.00","1,337.00","1,338.00","1,322.00","","-1.27%"
"1996- 05- 26","1,339.00","1,373.00","1,373.00","1,339.00","","-2.90%"
"1996- 05- 19","1,379.00","1,408.00","1,408.00","1,379.00","","-2.68%"
"1996- 05- 12","1,417.00","1,442.00","1,442.00","1,417.00","","-1.94%"
"1996- 05- 05","1,445.00","1,457.00","1,457.00","1,445.00","","-0.89%"
"1996- 04- 28","1,458.00","1,463.00","1,463.00","1,455.00","","-0.48%"
"1996- 04- 21","1,465.00","1,452.00","1,465.00","1,452.00","","1.17%"
"1996- 04- 14","1,448.00","1,447.00","1,448.00","1,447.00","","-0.14%"
"1996- 04- 07","1,450.00","1,457.00","1,457.00","1,450.00","","-0.55%"
"1996- 03- 31","1,458.00","1,449.00","1,458.00","1,449.00","","0.69%"
"1996- 03- 24","1,448.00","1,425.00","1,448.00","1,425.00","","1.83%"
"1996- 03- 17","1,422.00","1,375.00","1,422.00","1,375.00","","4.33%"
"1996- 03- 10","1,363.00","1,354.00","1,363.00","1,351.00","","0.96%"
"1996- 03- 03","1,350.00","1,349.00","1,350.00","1,347.00","","-0.52%"
"1996- 02- 25","1,357.00","1,398.00","1,398.00","1,357.00","","-3.07%"
"1996- 02- 18","1,400.00","1,432.00","1,432.00","1,400.00","","-2.57%"
"1996- 02- 11","1,437.00","1,449.00","1,449.00","1,437.00","","-1.10%"
"1996- 02- 04","1,453.00","1,481.00","1,481.00","1,453.00","","-2.09%"
"1996- 01- 28","1,484.00","1,520.00","1,520.00","1,484.00","","-2.94%"
"1996- 01- 21","1,529.00","1,535.00","1,535.00","1,528.00","","-0.59%"
"1996- 01- 14","1,538.00","1,543.00","1,543.00","1,538.00","","-0.77%"
"1996- 01- 07","1,550.00","1,579.00","1,579.00","1,550.00","","-2.08%"
"1995- 12- 31","1,583.00","1,598.00","1,598.00","1,583.00","","-1.31%"
"1995- 12- 24","1,604.00","1,618.00","1,618.00","1,604.00","","-1.17%"
"1995- 12- 17","1,623.00","1,637.00","1,637.00","1,623.00","","-1.28%"
"1995- 12- 10","1,644.00","1,610.00","1,644.00","1,610.00","","2.37%"
"1995- 12- 03","1,606.00","1,621.00","1,621.00","1,606.00","","-1.71%"
"1995- 11- 26","1,634.00","1,699.00","1,699.00","1,634.00","","-4.28%"
"1995- 11- 19","1,707.00","1,753.00","1,753.00","1,707.00","","-2.35%"
"1995- 11- 12","1,748.00","1,657.00","1,748.00","1,657.00","","6.85%"
"1995- 11- 05","1,636.00","1,543.00","1,636.00","1,543.00","","6.10%"
"1995- 10- 29","1,542.00","1,551.00","1,551.00","1,538.00","","-1.09%"
"1995- 10- 22","1,559.00","1,640.00","1,640.00","1,559.00","","-5.86%"
"1995- 10- 15","1,656.00","1,731.00","1,731.00","1,656.00","","-5.10%"
"1995- 10- 08","1,745.00","1,809.00","1,809.00","1,745.00","","-4.54%"
"1995- 10- 01","1,828.00","1,897.00","1,897.00","1,828.00","","-4.79%"
"1995- 09- 24","1,920.00","1,971.00","1,971.00","1,920.00","","-2.98%"
"1995- 09- 17","1,979.00","1,999.00","1,999.00","1,979.00","","-1.05%"
"1995- 09- 10","2,000.00","2,040.00","2,040.00","2,000.00","","-2.34%"
"1995- 09- 03","2,048.00","2,085.00","2,085.00","2,048.00","","-2.29%"
"1995- 08- 27","2,096.00","2,118.00","2,118.00","2,096.00","","-1.23%"
"1995- 08- 20","2,122.00","2,110.00","2,122.00","2,110.00","","0.71%"
"1995- 08- 13","2,107.00","2,086.00","2,107.00","2,086.00","","1.10%"
"1995- 08- 06","2,084.00","2,067.00","2,084.00","2,067.00","","1.21%"
"1995- 07- 30","2,059.00","2,025.00","2,059.00","2,025.00","","2.13%"
"1995- 07- 23","2,016.00","1,988.00","2,016.00","1,988.00","","1.66%"
"1995- 07- 16","1,983.00","1,960.00","1,983.00","1,960.00","","1.28%"
"1995- 07- 09","1,958.00","1,939.00","1,958.00","1,939.00","","1.08%"
"1995- 07- 02","1,937.00","1,965.00","1,965.00","1,937.00","","-2.12%"
"1995- 06- 25","1,979.00","2,007.00","2,007.00","1,979.00","","-1.10%"
"1995- 06- 18","2,001.00","1,998.00","2,001.00","1,995.00","","0.20%"
"1995- 06- 11","1,997.00","1,991.00","1,997.00","1,983.00","","0.10%"
"1995- 06- 04","1,995.00","2,037.00","2,037.00","1,995.00","","-2.92%"
"1995- 05- 28","2,055.00","2,115.00","2,115.00","2,055.00","","-3.48%"
"1995- 05- 21","2,129.00","2,191.00","2,191.00","2,129.00","","-3.58%"
"1995- 05- 14","2,208.00","2,281.00","2,281.00","2,208.00","","-3.96%"
"1995- 05- 07","2,299.00","2,335.00","2,335.00","2,299.00","","-1.88%"
"1995- 04- 30","2,343.00","2,352.00","2,352.00","2,343.00","","-0.17%"
"1995- 04- 23","2,347.00","2,310.00","2,347.00","2,310.00","","2.09%"
"1995- 04- 16","2,299.00","2,256.00","2,299.00","2,256.00","","2.31%"
"1995- 04- 09","2,247.00","2,209.00","2,247.00","2,209.00","","1.90%"
"1995- 04- 02","2,205.00","2,197.00","2,205.00","2,196.00","","-0.18%"
"1995- 03- 26","2,209.00","2,281.00","2,281.00","2,209.00","","-3.49%"
"1995- 03- 19","2,289.00","2,280.00","2,295.00","2,280.00","","1.02%"
"1995- 03- 12","2,266.00","2,196.00","2,266.00","2,196.00","","4.14%"
"1995- 03- 05","2,176.00","2,072.00","2,176.00","2,072.00","","5.32%"
"1995- 02- 26","2,066.00","2,032.00","2,066.00","2,032.00","","1.92%"
"1995- 02- 19","2,027.00","2,002.00","2,027.00","2,002.00","","1.76%"
"1995- 02- 12","1,992.00","1,984.00","1,992.00","1,981.00","","0.61%"
"1995- 02- 05","1,980.00","1,958.00","1,980.00","1,957.00","","1.07%"
"1995- 01- 29","1,959.00","1,977.00","1,977.00","1,959.00","","-1.21%"
"1995- 01- 22","1,983.00","2,044.00","2,044.00","1,983.00","","-3.69%"
"1995- 01- 15","2,059.00","2,067.00","2,071.00","2,059.00","","-0.05%"
"1995- 01- 08","2,060.00","1,994.00","2,060.00","1,994.00","","3.88%"
"1995- 01- 01","1,983.00","1,964.00","1,983.00","1,961.00","","0.92%"
"1994- 12- 25","1,965.00","1,972.00","1,972.00","1,965.00","","-0.56%"
"1994- 12- 18","1,976.00","2,004.00","2,004.00","1,976.00","","-1.89%"
"1994- 12- 11","2,014.00","2,038.00","2,043.00","2,014.00","","-0.64%"
"1994- 12- 04","2,027.00","1,962.00","2,027.00","1,962.00","","3.95%"
"1994- 11- 27","1,950.00","1,911.00","1,950.00","1,911.00","","2.31%"
"1994- 11- 20","1,906.00","1,862.00","1,906.00","1,862.00","","2.75%"
"1994- 11- 13","1,855.00","1,830.00","1,855.00","1,830.00","","1.26%"
"1994- 11- 06","1,832.00","1,841.00","1,841.00","1,830.00","","-0.87%"
"1994- 10- 30","1,848.00","1,870.00","1,870.00","1,848.00","","-1.23%"
"1994- 10- 23","1,871.00","1,866.00","1,874.00","1,866.00","","0.86%"
"1994- 10- 16","1,855.00","1,838.00","1,855.00","1,838.00","","1.53%"
"1994- 10- 09","1,827.00","1,772.00","1,827.00","1,772.00","","4.58%"
"1994- 10- 02","1,747.00","1,669.00","1,747.00","1,669.00","","5.50%"
"1994- 09- 25","1,656.00","1,605.00","1,656.00","1,605.00","","3.50%"
"1994- 09- 18","1,600.00","1,548.00","1,600.00","1,548.00","","4.10%"
"1994- 09- 11","1,537.00","1,495.00","1,537.00","1,495.00","","3.43%"
"1994- 09- 04","1,486.00","1,450.00","1,486.00","1,450.00","","3.05%"
"1994- 08- 28","1,442.00","1,446.00","1,446.00","1,435.00","","-0.96%"
"1994- 08- 21","1,456.00","1,506.00","1,506.00","1,456.00","","-3.58%"
"1994- 08- 14","1,510.00","1,501.00","1,510.00","1,501.00","","0.73%"
"1994- 08- 07","1,499.00","1,475.00","1,499.00","1,475.00","","1.70%"
"1994- 07- 31","1,474.00","1,443.00","1,474.00","1,443.00","","2.36%"
"1994- 07- 24","1,440.00","1,437.00","1,440.00","1,437.00","","0.28%"
"1994- 07- 17","1,436.00","1,416.00","1,436.00","1,416.00","","1.70%"
"1994- 07- 10","1,412.00","1,380.00","1,412.00","1,380.00","","3.67%"
"1994- 07- 03","1,362.00","1,350.00","1,362.00","1,350.00","","1.79%"
"1994- 06- 26","1,338.00","1,325.00","1,338.00","1,325.00","","1.29%"
"1994- 06- 19","1,321.00","1,311.00","1,321.00","1,311.00","","0.76%"
"1994- 06- 12","1,311.00","1,336.00","1,336.00","1,311.00","","-2.46%"
"1994- 06- 05","1,344.00","1,392.00","1,392.00","1,344.00","","-4.48%"
"1994- 05- 29","1,407.00","1,455.00","1,455.00","1,407.00","","-3.76%"
"1994- 05- 22","1,462.00","1,500.00","1,500.00","1,462.00","","-2.60%"
"1994- 05- 15","1,501.00","1,505.00","1,505.00","1,500.00","","0.07%"
"1994- 05- 08","1,500.00","1,453.00","1,500.00","1,453.00","","3.95%"
"1994- 05- 01","1,443.00","1,420.00","1,443.00","1,420.00","","2.05%"
"1994- 04- 24","1,414.00","1,354.00","1,414.00","1,354.00","","5.92%"
"1994- 04- 17","1,335.00","1,290.00","1,335.00","1,290.00","","4.38%"
"1994- 04- 10","1,279.00","1,239.00","1,279.00","1,239.00","","4.15%"
"1994- 04- 03","1,228.00","1,208.00","1,228.00","1,208.00","","1.82%"
"1994- 03- 27","1,206.00","1,199.00","1,207.00","1,199.00","","1.01%"
"1994- 03- 20","1,194.00","1,152.00","1,194.00","1,152.00","","4.19%"
"1994- 03- 13","1,146.00","1,123.00","1,146.00","1,123.00","","2.41%"
"1994- 03- 06","1,119.00","1,112.00","1,119.00","1,112.00","","0.81%"
"1994- 02- 27","1,110.00","1,117.00","1,117.00","1,110.00","","-0.63%"
"1994- 02- 20","1,117.00","1,457.00","1,457.00","1,117.00","","-1.41%"
"1994- 02- 13","1,133.00","1,155.00","1,155.00","1,133.00","","-1.99%"
"1994- 02- 06","1,156.00","1,185.00","1,185.00","1,156.00","","-2.61%"
"1994- 01- 30","1,187.00","1,200.00","1,200.00","1,187.00","","-1.33%"
"1994- 01- 23","1,203.00","1,236.00","1,236.00","1,203.00","","-2.83%"
"1994- 01- 16","1,238.00","1,242.00","1,244.00","1,238.00","","-0.16%"
"1994- 01- 09","1,240.00","1,214.00","1,240.00","1,214.00","","2.23%"
"1994- 01- 02","1,213.00","1,215.00","1,215.00","1,213.00","","-0.16%"
"1993- 12- 26","1,215.00","1,220.00","1,220.00","1,215.00","","-0.41%"
"1993- 12- 19","1,220.00","1,226.00","1,226.00","1,220.00","","-0.65%"
"1993- 12- 12","1,228.00","1,234.00","1,234.00","1,228.00","","-0.73%"
"1993- 12- 05","1,237.00","1,251.00","1,251.00","1,237.00","","-1.28%"
"1993- 11- 28","1,253.00","1,259.00","1,259.00","1,249.00","","-0.95%"
"1993- 11- 21","1,265.00","1,284.00","1,284.00","1,265.00","","-1.86%"
"1993- 11- 14","1,289.00","1,315.00","1,315.00","1,289.00","","-2.13%"
"1993- 11- 07","1,317.00","1,318.00","1,322.00","1,317.00","","0.46%"
"1993- 10- 31","1,311.00","1,316.00","1,317.00","1,311.00","","-0.46%"
"1993- 10- 24","1,317.00","1,331.00","1,331.00","1,317.00","","-1.79%"
"1993- 10- 17","1,341.00","1,377.00","1,377.00","1,341.00","","-2.90%"
"1993- 10- 10","1,381.00","1,395.00","1,395.00","1,381.00","","-1.00%"
"1993- 10- 03","1,395.00","1,410.00","1,410.00","1,395.00","","-1.48%"
"1993- 09- 26","1,416.00","1,457.00","1,457.00","1,415.00","","-0.70%"
"1993- 09- 19","1,426.00","1,423.00","1,426.00","1,416.00","","-2.13%"
"1993- 09- 12","1,457.00","1,415.00","1,457.00","1,415.00","","3.19%"
"1993- 09- 05","1,412.00","1,406.00","1,457.00","1,406.00","","0.21%"
"1993- 08- 29","1,409.00","1,434.00","1,434.00","1,409.00","","-2.22%"
"1993- 08- 22","1,441.00","1,457.00","1,457.00","1,441.00","","-0.62%"
"1993- 08- 15","1,450.00","1,366.00","1,450.00","1,366.00","","7.01%"
"1993- 08- 08","1,355.00","1,335.00","1,355.00","1,335.00","","1.57%"
"1993- 08- 01","1,334.00","1,337.00","1,337.00","1,330.00","","-0.37%"
"1993- 07- 25","1,339.00","1,348.00","1,348.00","1,339.00","","-0.96%"
"1993- 07- 18","1,352.00","1,361.00","1,361.00","1,352.00","","-0.59%"
"1993- 07- 11","1,360.00","1,378.00","1,378.00","1,360.00","","-1.81%"
"1993- 07- 04","1,385.00","1,435.00","1,435.00","1,385.00","","-4.28%"
"1993- 06- 27","1,447.00","1,492.00","1,492.00","1,447.00","","-3.66%"
"1993- 06- 20","1,502.00","1,518.00","1,518.00","1,502.00","","-1.31%"
"1993- 06- 13","1,522.00","1,547.00","1,547.00","1,522.00","","-2.62%"
"1993- 06- 06","1,563.00","1,585.00","1,585.00","1,563.00","","-2.13%"
"1993- 05- 30","1,597.00","1,623.00","1,623.00","1,597.00","","-1.60%"
"1993- 05- 23","1,623.00","1,636.00","1,642.00","1,623.00","","-0.49%"
"1993- 05- 16","1,631.00","1,597.00","1,631.00","1,597.00","","2.90%"
"1993- 05- 09","1,585.00","1,571.00","1,585.00","1,571.00","","0.89%"
"1993- 05- 02","1,571.00","1,557.00","1,571.00","1,557.00","","1.09%"
"1993- 04- 25","1,554.00","1,530.00","1,554.00","1,530.00","","1.97%"
"1993- 04- 18","1,524.00","1,496.00","1,524.00","1,496.00","","2.42%"
"1993- 04- 11","1,488.00","1,475.00","1,488.00","1,473.00","","0.74%"
"1993- 04- 04","1,477.00","1,485.00","1,485.00","1,476.00","","-1.07%"
