"날짜","종가","시가","고가","저가","거래량","변동 %"
"1996- 11- 22","1,447.00","1,447.00","1,447.00","1,447.00","","-0.89%"
"1996- 11- 21","1,460.00","1,460.00","1,460.00","1,460.00","","-1.02%"
"1996- 11- 20","1,475.00","1,475.00","1,475.00","1,475.00","","-0.87%"
"1996- 11- 19","1,488.00","1,488.00","1,488.00","1,488.00","","-1.06%"
"1996- 11- 18","1,504.00","1,504.00","1,504.00","1,504.00","","-0.73%"
"1996- 11- 15","1,515.00","1,515.00","1,515.00","1,515.00","","-0.39%"
"1996- 11- 14","1,521.00","1,521.00","1,521.00","1,521.00","","-0.07%"
"1996- 11- 13","1,522.00","1,522.00","1,522.00","1,522.00","","0.46%"
"1996- 11- 12","1,515.00","1,515.00","1,515.00","1,515.00","","0.87%"
"1996- 11- 11","1,502.00","1,502.00","1,502.00","1,502.00","","1.69%"
"1996- 11- 08","1,477.00","1,477.00","1,477.00","1,477.00","","3.07%"
"1996- 11- 07","1,433.00","1,433.00","1,433.00","1,433.00","","2.87%"
"1996- 11- 06","1,393.00","1,393.00","1,393.00","1,393.00","","2.58%"
"1996- 11- 05","1,358.00","1,358.00","1,358.00","1,358.00","","1.88%"
"1996- 11- 04","1,333.00","1,333.00","1,333.00","1,333.00","","0.76%"
"1996- 11- 01","1,323.00","1,323.00","1,323.00","1,323.00","","0.92%"
"1996- 10- 31","1,311.00","1,311.00","1,311.00","1,311.00","","1.16%"
"1996- 10- 30","1,296.00","1,296.00","1,296.00","1,296.00","","1.17%"
"1996- 10- 29","1,281.00","1,281.00","1,281.00","1,281.00","","1.03%"
"1996- 10- 28","1,268.00","1,268.00","1,268.00","1,268.00","","0.96%"
"1996- 10- 25","1,256.00","1,256.00","1,256.00","1,256.00","","1.45%"
"1996- 10- 24","1,238.00","1,238.00","1,238.00","1,238.00","","1.39%"
"1996- 10- 23","1,221.00","1,221.00","1,221.00","1,221.00","","1.83%"
"1996- 10- 22","1,199.00","1,199.00","1,199.00","1,199.00","","1.96%"
"1996- 10- 21","1,176.00","1,176.00","1,176.00","1,176.00","","2.71%"
"1996- 10- 18","1,145.00","1,145.00","1,145.00","1,145.00","","2.42%"
"1996- 10- 17","1,118.00","1,118.00","1,118.00","1,118.00","","2.10%"
"1996- 10- 16","1,095.00","1,095.00","1,095.00","1,095.00","","1.77%"
"1996- 10- 15","1,076.00","1,076.00","1,076.00","1,076.00","","0.65%"
"1996- 10- 14","1,069.00","1,069.00","1,069.00","1,069.00","","0.56%"
"1996- 10- 11","1,063.00","1,063.00","1,063.00","1,063.00","","0.85%"
"1996- 10- 10","1,054.00","1,054.00","1,054.00","1,054.00","","0.96%"
"1996- 10- 09","1,044.00","1,044.00","1,044.00","1,044.00","","0.97%"
"1996- 10- 08","1,034.00","1,034.00","1,034.00","1,034.00","","0.49%"
"1996- 10- 07","1,029.00","1,029.00","1,029.00","1,029.00","","0.59%"
"1996- 10- 04","1,023.00","1,023.00","1,023.00","1,023.00","","0.59%"
"1996- 10- 03","1,017.00","1,017.00","1,017.00","1,017.00","","0.69%"
"1996- 10- 02","1,010.00","1,010.00","1,010.00","1,010.00","","0.70%"
"1996- 10- 01","1,003.00","1,003.00","1,003.00","1,003.00","","0.30%"
"1996- 09- 30","1,000.00","1,000.00","1,000.00","1,000.00","","0.20%"
"1996- 09- 27","998.00","998.00","998.00","998.00","","0.40%"
"1996- 09- 26","994.00","994.00","994.00","994.00","","0.20%"
"1996- 09- 25","992.00","992.00","992.00","992.00","","-0.30%"
"1996- 09- 24","995.00","995.00","995.00","995.00","","-0.20%"
"1996- 09- 23","997.00","997.00","997.00","997.00","","-0.40%"
"1996- 09- 20","1,001.00","1,001.00","1,001.00","1,001.00","","-0.20%"
"1996- 09- 19","1,003.00","1,003.00","1,003.00","1,003.00","","-0.79%"
"1996- 09- 18","1,011.00","1,011.00","1,011.00","1,011.00","","-0.39%"
"1996- 09- 17","1,015.00","1,015.00","1,015.00","1,015.00","","-0.49%"
"1996- 09- 16","1,020.00","1,020.00","1,020.00","1,020.00","","-0.97%"
"1996- 09- 13","1,030.00","1,030.00","1,030.00","1,030.00","","-0.77%"
"1996- 09- 12","1,038.00","1,038.00","1,038.00","1,038.00","","-0.67%"
"1996- 09- 11","1,045.00","1,045.00","1,045.00","1,045.00","","-0.57%"
"1996- 09- 10","1,051.00","1,051.00","1,051.00","1,051.00","","-0.47%"
"1996- 09- 09","1,056.00","1,056.00","1,056.00","1,056.00","","-0.66%"
"1996- 09- 06","1,063.00","1,063.00","1,063.00","1,063.00","","-0.84%"
"1996- 09- 05","1,072.00","1,072.00","1,072.00","1,072.00","","-0.65%"
"1996- 09- 04","1,079.00","1,079.00","1,079.00","1,079.00","","-0.55%"
"1996- 09- 03","1,085.00","1,085.00","1,085.00","1,085.00","","-0.55%"
"1996- 09- 02","1,091.00","1,091.00","1,091.00","1,091.00","","-0.82%"
"1996- 08- 30","1,100.00","1,100.00","1,100.00","1,100.00","","-0.90%"
"1996- 08- 29","1,110.00","1,110.00","1,110.00","1,110.00","","-0.54%"
"1996- 08- 28","1,116.00","1,116.00","1,116.00","1,116.00","","-0.27%"
"1996- 08- 27","1,119.00","1,119.00","1,119.00","1,119.00","","0.00%"
"1996- 08- 23","1,119.00","1,119.00","1,119.00","1,119.00","","0.18%"
"1996- 08- 22","1,117.00","1,117.00","1,117.00","1,117.00","","0.36%"
"1996- 08- 21","1,113.00","1,113.00","1,113.00","1,113.00","","0.36%"
"1996- 08- 20","1,109.00","1,109.00","1,109.00","1,109.00","","0.09%"
"1996- 08- 19","1,108.00","1,108.00","1,108.00","1,108.00","","0.64%"
"1996- 08- 16","1,101.00","1,101.00","1,101.00","1,101.00","","1.01%"
"1996- 08- 15","1,090.00","1,090.00","1,090.00","1,090.00","","0.93%"
"1996- 08- 14","1,080.00","1,080.00","1,080.00","1,080.00","","1.12%"
"1996- 08- 13","1,068.00","1,068.00","1,068.00","1,068.00","","0.47%"
"1996- 08- 12","1,063.00","1,063.00","1,063.00","1,063.00","","0.09%"
"1996- 08- 09","1,062.00","1,062.00","1,062.00","1,062.00","","0.19%"
"1996- 08- 08","1,060.00","1,060.00","1,060.00","1,060.00","","-0.09%"
"1996- 08- 07","1,061.00","1,061.00","1,061.00","1,061.00","","-0.09%"
"1996- 08- 06","1,062.00","1,062.00","1,062.00","1,062.00","","0.09%"
"1996- 08- 05","1,061.00","1,061.00","1,061.00","1,061.00","","-0.09%"
"1996- 08- 02","1,062.00","1,062.00","1,062.00","1,062.00","","0.00%"
"1996- 08- 01","1,062.00","1,062.00","1,062.00","1,062.00","","-0.38%"
"1996- 07- 31","1,066.00","1,066.00","1,066.00","1,066.00","","-0.19%"
"1996- 07- 30","1,068.00","1,068.00","1,068.00","1,068.00","","-0.37%"
"1996- 07- 29","1,072.00","1,072.00","1,072.00","1,072.00","","-0.56%"
"1996- 07- 26","1,078.00","1,078.00","1,078.00","1,078.00","","-0.74%"
"1996- 07- 25","1,086.00","1,086.00","1,086.00","1,086.00","","-0.73%"
"1996- 07- 24","1,094.00","1,094.00","1,094.00","1,094.00","","-0.82%"
"1996- 07- 23","1,103.00","1,103.00","1,103.00","1,103.00","","-0.45%"
"1996- 07- 22","1,108.00","1,108.00","1,108.00","1,108.00","","0.18%"
"1996- 07- 19","1,106.00","1,106.00","1,106.00","1,106.00","","0.00%"
"1996- 07- 18","1,106.00","1,106.00","1,106.00","1,106.00","","-0.09%"
"1996- 07- 17","1,107.00","1,107.00","1,107.00","1,107.00","","-0.18%"
"1996- 07- 16","1,109.00","1,109.00","1,109.00","1,109.00","","-0.27%"
"1996- 07- 15","1,112.00","1,112.00","1,112.00","1,112.00","","-0.36%"
"1996- 07- 12","1,116.00","1,116.00","1,116.00","1,116.00","","-0.36%"
"1996- 07- 11","1,120.00","1,120.00","1,120.00","1,120.00","","-0.36%"
"1996- 07- 10","1,124.00","1,124.00","1,124.00","1,124.00","","-1.06%"
"1996- 07- 09","1,136.00","1,136.00","1,136.00","1,136.00","","-0.96%"
"1996- 07- 08","1,147.00","1,147.00","1,147.00","1,147.00","","-0.86%"
"1996- 07- 05","1,157.00","1,157.00","1,157.00","1,157.00","","-0.52%"
"1996- 07- 04","1,163.00","1,163.00","1,163.00","1,163.00","","-0.85%"
"1996- 07- 03","1,173.00","1,173.00","1,173.00","1,173.00","","-0.42%"
"1996- 07- 02","1,178.00","1,178.00","1,178.00","1,178.00","","-0.34%"
"1996- 07- 01","1,182.00","1,182.00","1,182.00","1,182.00","","-0.92%"
"1996- 06- 28","1,193.00","1,193.00","1,193.00","1,193.00","","-0.75%"
"1996- 06- 27","1,202.00","1,202.00","1,202.00","1,202.00","","-0.83%"
"1996- 06- 26","1,212.00","1,212.00","1,212.00","1,212.00","","-0.49%"
"1996- 06- 25","1,218.00","1,218.00","1,218.00","1,218.00","","-0.57%"
"1996- 06- 24","1,225.00","1,225.00","1,225.00","1,225.00","","-0.57%"
"1996- 06- 21","1,232.00","1,232.00","1,232.00","1,232.00","","-0.73%"
"1996- 06- 20","1,241.00","1,241.00","1,241.00","1,241.00","","-0.64%"
"1996- 06- 19","1,249.00","1,249.00","1,249.00","1,249.00","","-0.72%"
"1996- 06- 18","1,258.00","1,258.00","1,258.00","1,258.00","","-0.79%"
"1996- 06- 17","1,268.00","1,268.00","1,268.00","1,268.00","","-0.63%"
"1996- 06- 14","1,276.00","1,276.00","1,276.00","1,276.00","","-0.62%"
"1996- 06- 13","1,284.00","1,284.00","1,284.00","1,284.00","","-0.70%"
"1996- 06- 12","1,293.00","1,293.00","1,293.00","1,293.00","","-0.69%"
"1996- 06- 11","1,302.00","1,302.00","1,302.00","1,302.00","","-0.99%"
"1996- 06- 10","1,315.00","1,315.00","1,315.00","1,315.00","","-0.53%"
"1996- 06- 07","1,322.00","1,322.00","1,322.00","1,322.00","","-0.68%"
"1996- 06- 06","1,331.00","1,331.00","1,331.00","1,331.00","","-0.52%"
"1996- 06- 05","1,338.00","1,338.00","1,338.00","1,338.00","","0.00%"
"1996- 06- 04","1,338.00","1,338.00","1,338.00","1,338.00","","0.07%"
"1996- 06- 03","1,337.00","1,337.00","1,337.00","1,337.00","","-0.15%"
"1996- 05- 31","1,339.00","1,339.00","1,339.00","1,339.00","","-0.30%"
"1996- 05- 30","1,343.00","1,343.00","1,343.00","1,343.00","","-1.25%"
"1996- 05- 29","1,360.00","1,360.00","1,360.00","1,360.00","","-0.95%"
"1996- 05- 28","1,373.00","1,373.00","1,373.00","1,373.00","","-0.44%"
"1996- 05- 24","1,379.00","1,379.00","1,379.00","1,379.00","","-0.58%"
"1996- 05- 23","1,387.00","1,387.00","1,387.00","1,387.00","","-0.57%"
"1996- 05- 22","1,395.00","1,395.00","1,395.00","1,395.00","","-0.43%"
"1996- 05- 21","1,401.00","1,401.00","1,401.00","1,401.00","","-0.50%"
"1996- 05- 20","1,408.00","1,408.00","1,408.00","1,408.00","","-0.64%"
"1996- 05- 17","1,417.00","1,417.00","1,417.00","1,417.00","","-0.56%"
"1996- 05- 16","1,425.00","1,425.00","1,425.00","1,425.00","","-0.56%"
"1996- 05- 15","1,433.00","1,433.00","1,433.00","1,433.00","","-0.35%"
"1996- 05- 14","1,438.00","1,438.00","1,438.00","1,438.00","","-0.28%"
"1996- 05- 13","1,442.00","1,442.00","1,442.00","1,442.00","","-0.21%"
"1996- 05- 10","1,445.00","1,445.00","1,445.00","1,445.00","","-0.14%"
"1996- 05- 09","1,447.00","1,447.00","1,447.00","1,447.00","","-0.34%"
"1996- 05- 08","1,452.00","1,452.00","1,452.00","1,452.00","","-0.34%"
"1996- 05- 07","1,457.00","1,457.00","1,457.00","1,457.00","","-0.07%"
"1996- 05- 03","1,458.00","1,458.00","1,458.00","1,458.00","","0.21%"
"1996- 05- 02","1,455.00","1,455.00","1,455.00","1,455.00","","-0.07%"
"1996- 05- 01","1,456.00","1,456.00","1,456.00","1,456.00","","-0.14%"
"1996- 04- 30","1,458.00","1,458.00","1,458.00","1,458.00","","-0.34%"
"1996- 04- 29","1,463.00","1,463.00","1,463.00","1,463.00","","-0.14%"
"1996- 04- 26","1,465.00","1,465.00","1,465.00","1,465.00","","0.21%"
"1996- 04- 25","1,462.00","1,462.00","1,462.00","1,462.00","","0.48%"
"1996- 04- 24","1,455.00","1,455.00","1,455.00","1,455.00","","0.07%"
"1996- 04- 23","1,454.00","1,454.00","1,454.00","1,454.00","","0.14%"
"1996- 04- 22","1,452.00","1,452.00","1,452.00","1,452.00","","0.28%"
"1996- 04- 19","1,448.00","1,448.00","1,448.00","1,448.00","","0.00%"
"1996- 04- 18","1,448.00","1,448.00","1,448.00","1,448.00","","0.07%"
"1996- 04- 17","1,447.00","1,447.00","1,447.00","1,447.00","","0.00%"
"1996- 04- 16","1,447.00","1,447.00","1,447.00","1,447.00","","0.00%"
"1996- 04- 15","1,447.00","1,447.00","1,447.00","1,447.00","","-0.21%"
"1996- 04- 12","1,450.00","1,450.00","1,450.00","1,450.00","","-0.28%"
"1996- 04- 11","1,454.00","1,454.00","1,454.00","1,454.00","","-0.14%"
"1996- 04- 10","1,456.00","1,456.00","1,456.00","1,456.00","","-0.07%"
"1996- 04- 09","1,457.00","1,457.00","1,457.00","1,457.00","","-0.07%"
"1996- 04- 04","1,458.00","1,458.00","1,458.00","1,458.00","","0.28%"
"1996- 04- 03","1,454.00","1,454.00","1,454.00","1,454.00","","0.35%"
"1996- 04- 02","1,449.00","1,449.00","1,449.00","1,449.00","","0.00%"
"1996- 04- 01","1,449.00","1,449.00","1,449.00","1,449.00","","0.07%"
"1996- 03- 29","1,448.00","1,448.00","1,448.00","1,448.00","","0.21%"
"1996- 03- 28","1,445.00","1,445.00","1,445.00","1,445.00","","1.05%"
"1996- 03- 27","1,430.00","1,430.00","1,430.00","1,430.00","","0.14%"
"1996- 03- 26","1,428.00","1,428.00","1,428.00","1,428.00","","0.21%"
"1996- 03- 25","1,425.00","1,425.00","1,425.00","1,425.00","","0.21%"
"1996- 03- 22","1,422.00","1,422.00","1,422.00","1,422.00","","0.35%"
"1996- 03- 21","1,417.00","1,417.00","1,417.00","1,417.00","","0.64%"
"1996- 03- 20","1,408.00","1,408.00","1,408.00","1,408.00","","0.86%"
"1996- 03- 19","1,396.00","1,396.00","1,396.00","1,396.00","","1.53%"
"1996- 03- 18","1,375.00","1,375.00","1,375.00","1,375.00","","0.88%"
"1996- 03- 15","1,363.00","1,363.00","1,363.00","1,363.00","","0.59%"
"1996- 03- 14","1,355.00","1,355.00","1,355.00","1,355.00","","0.15%"
"1996- 03- 13","1,353.00","1,353.00","1,353.00","1,353.00","","0.15%"
"1996- 03- 12","1,351.00","1,351.00","1,351.00","1,351.00","","-0.22%"
"1996- 03- 11","1,354.00","1,354.00","1,354.00","1,354.00","","0.30%"
"1996- 03- 08","1,350.00","1,350.00","1,350.00","1,350.00","","0.15%"
"1996- 03- 07","1,348.00","1,348.00","1,348.00","1,348.00","","0.07%"
"1996- 03- 06","1,347.00","1,347.00","1,347.00","1,347.00","","0.00%"
"1996- 03- 05","1,347.00","1,347.00","1,347.00","1,347.00","","-0.15%"
"1996- 03- 04","1,349.00","1,349.00","1,349.00","1,349.00","","-0.59%"
"1996- 03- 01","1,357.00","1,357.00","1,357.00","1,357.00","","-0.51%"
"1996- 02- 29","1,364.00","1,364.00","1,364.00","1,364.00","","-1.09%"
"1996- 02- 28","1,379.00","1,379.00","1,379.00","1,379.00","","-0.93%"
"1996- 02- 27","1,392.00","1,392.00","1,392.00","1,392.00","","-0.43%"
"1996- 02- 26","1,398.00","1,398.00","1,398.00","1,398.00","","-0.14%"
"1996- 02- 23","1,400.00","1,400.00","1,400.00","1,400.00","","-0.43%"
"1996- 02- 22","1,406.00","1,406.00","1,406.00","1,406.00","","-0.92%"
"1996- 02- 21","1,419.00","1,419.00","1,419.00","1,419.00","","-0.49%"
"1996- 02- 20","1,426.00","1,426.00","1,426.00","1,426.00","","-0.42%"
"1996- 02- 19","1,432.00","1,432.00","1,432.00","1,432.00","","-0.35%"
"1996- 02- 16","1,437.00","1,437.00","1,437.00","1,437.00","","-0.21%"
"1996- 02- 15","1,440.00","1,440.00","1,440.00","1,440.00","","-0.35%"
"1996- 02- 14","1,445.00","1,445.00","1,445.00","1,445.00","","-0.21%"
"1996- 02- 13","1,448.00","1,448.00","1,448.00","1,448.00","","-0.07%"
"1996- 02- 12","1,449.00","1,449.00","1,449.00","1,449.00","","-0.28%"
"1996- 02- 09","1,453.00","1,453.00","1,453.00","1,453.00","","-0.21%"
"1996- 02- 08","1,456.00","1,456.00","1,456.00","1,456.00","","-0.61%"
"1996- 02- 07","1,465.00","1,465.00","1,465.00","1,465.00","","-0.41%"
"1996- 02- 06","1,471.00","1,471.00","1,471.00","1,471.00","","-0.68%"
"1996- 02- 05","1,481.00","1,481.00","1,481.00","1,481.00","","-0.20%"
"1996- 02- 02","1,484.00","1,484.00","1,484.00","1,484.00","","-0.67%"
"1996- 02- 01","1,494.00","1,494.00","1,494.00","1,494.00","","-0.60%"
"1996- 01- 31","1,503.00","1,503.00","1,503.00","1,503.00","","-0.46%"
"1996- 01- 30","1,510.00","1,510.00","1,510.00","1,510.00","","-0.66%"
"1996- 01- 29","1,520.00","1,520.00","1,520.00","1,520.00","","-0.59%"
"1996- 01- 26","1,529.00","1,529.00","1,529.00","1,529.00","","0.07%"
"1996- 01- 25","1,528.00","1,528.00","1,528.00","1,528.00","","0.00%"
"1996- 01- 24","1,528.00","1,528.00","1,528.00","1,528.00","","-0.26%"
"1996- 01- 23","1,532.00","1,532.00","1,532.00","1,532.00","","-0.20%"
"1996- 01- 22","1,535.00","1,535.00","1,535.00","1,535.00","","-0.20%"
"1996- 01- 19","1,538.00","1,538.00","1,538.00","1,538.00","","-0.19%"
"1996- 01- 18","1,541.00","1,541.00","1,541.00","1,541.00","","0.20%"
"1996- 01- 17","1,538.00","1,538.00","1,538.00","1,538.00","","-0.19%"
"1996- 01- 16","1,541.00","1,541.00","1,541.00","1,541.00","","-0.13%"
"1996- 01- 15","1,543.00","1,543.00","1,543.00","1,543.00","","-0.45%"
"1996- 01- 12","1,550.00","1,550.00","1,550.00","1,550.00","","-0.96%"
"1996- 01- 11","1,565.00","1,565.00","1,565.00","1,565.00","","-0.32%"
"1996- 01- 10","1,570.00","1,570.00","1,570.00","1,570.00","","-0.44%"
"1996- 01- 09","1,577.00","1,577.00","1,577.00","1,577.00","","-0.13%"
"1996- 01- 08","1,579.00","1,579.00","1,579.00","1,579.00","","-0.25%"
"1996- 01- 05","1,583.00","1,583.00","1,583.00","1,583.00","","-0.38%"
"1996- 01- 04","1,589.00","1,589.00","1,589.00","1,589.00","","0.00%"
"1996- 01- 03","1,589.00","1,589.00","1,589.00","1,589.00","","-0.56%"
"1996- 01- 02","1,598.00","1,598.00","1,598.00","1,598.00","","-0.37%"
"1995- 12- 29","1,604.00","1,604.00","1,604.00","1,604.00","","-0.37%"
"1995- 12- 28","1,610.00","1,610.00","1,610.00","1,610.00","","-0.49%"
"1995- 12- 27","1,618.00","1,618.00","1,618.00","1,618.00","","-0.31%"
"1995- 12- 22","1,623.00","1,623.00","1,623.00","1,623.00","","-0.18%"
"1995- 12- 21","1,626.00","1,626.00","1,626.00","1,626.00","","-0.06%"
"1995- 12- 20","1,627.00","1,627.00","1,627.00","1,627.00","","-0.18%"
"1995- 12- 19","1,630.00","1,630.00","1,630.00","1,630.00","","-0.43%"
"1995- 12- 18","1,637.00","1,637.00","1,637.00","1,637.00","","-0.43%"
"1995- 12- 15","1,644.00","1,644.00","1,644.00","1,644.00","","0.00%"
"1995- 12- 14","1,644.00","1,644.00","1,644.00","1,644.00","","0.80%"
"1995- 12- 13","1,631.00","1,631.00","1,631.00","1,631.00","","0.93%"
"1995- 12- 12","1,616.00","1,616.00","1,616.00","1,616.00","","0.37%"
"1995- 12- 11","1,610.00","1,610.00","1,610.00","1,610.00","","0.25%"
"1995- 12- 08","1,606.00","1,606.00","1,606.00","1,606.00","","-0.06%"
"1995- 12- 07","1,607.00","1,607.00","1,607.00","1,607.00","","-0.19%"
"1995- 12- 06","1,610.00","1,610.00","1,610.00","1,610.00","","-0.31%"
"1995- 12- 05","1,615.00","1,615.00","1,615.00","1,615.00","","-0.37%"
"1995- 12- 04","1,621.00","1,621.00","1,621.00","1,621.00","","-0.80%"
"1995- 12- 01","1,634.00","1,634.00","1,634.00","1,634.00","","-0.61%"
"1995- 11- 30","1,644.00","1,644.00","1,644.00","1,644.00","","-1.32%"
"1995- 11- 29","1,666.00","1,666.00","1,666.00","1,666.00","","-1.13%"
"1995- 11- 28","1,685.00","1,685.00","1,685.00","1,685.00","","-0.82%"
"1995- 11- 27","1,699.00","1,699.00","1,699.00","1,699.00","","-0.47%"
"1995- 11- 24","1,707.00","1,707.00","1,707.00","1,707.00","","-0.58%"
"1995- 11- 23","1,717.00","1,717.00","1,717.00","1,717.00","","-0.64%"
"1995- 11- 22","1,728.00","1,728.00","1,728.00","1,728.00","","-0.69%"
"1995- 11- 21","1,740.00","1,740.00","1,740.00","1,740.00","","-0.74%"
"1995- 11- 20","1,753.00","1,753.00","1,753.00","1,753.00","","0.29%"
"1995- 11- 17","1,748.00","1,748.00","1,748.00","1,748.00","","1.04%"
"1995- 11- 16","1,730.00","1,730.00","1,730.00","1,730.00","","1.23%"
"1995- 11- 15","1,709.00","1,709.00","1,709.00","1,709.00","","1.06%"
"1995- 11- 14","1,691.00","1,691.00","1,691.00","1,691.00","","2.05%"
"1995- 11- 13","1,657.00","1,657.00","1,657.00","1,657.00","","1.28%"
"1995- 11- 10","1,636.00","1,636.00","1,636.00","1,636.00","","2.19%"
"1995- 11- 09","1,601.00","1,601.00","1,601.00","1,601.00","","2.23%"
"1995- 11- 08","1,566.00","1,566.00","1,566.00","1,566.00","","0.84%"
"1995- 11- 07","1,553.00","1,553.00","1,553.00","1,553.00","","0.65%"
"1995- 11- 06","1,543.00","1,543.00","1,543.00","1,543.00","","0.06%"
"1995- 11- 03","1,542.00","1,542.00","1,542.00","1,542.00","","0.26%"
"1995- 11- 02","1,538.00","1,538.00","1,538.00","1,538.00","","-0.06%"
"1995- 11- 01","1,539.00","1,539.00","1,539.00","1,539.00","","-0.52%"
"1995- 10- 31","1,547.00","1,547.00","1,547.00","1,547.00","","-0.26%"
"1995- 10- 30","1,551.00","1,551.00","1,551.00","1,551.00","","-0.51%"
"1995- 10- 27","1,559.00","1,559.00","1,559.00","1,559.00","","-1.08%"
"1995- 10- 26","1,576.00","1,576.00","1,576.00","1,576.00","","-1.13%"
"1995- 10- 25","1,594.00","1,594.00","1,594.00","1,594.00","","-1.79%"
"1995- 10- 24","1,623.00","1,623.00","1,623.00","1,623.00","","-1.04%"
"1995- 10- 23","1,640.00","1,640.00","1,640.00","1,640.00","","-0.97%"
"1995- 10- 20","1,656.00","1,656.00","1,656.00","1,656.00","","-1.37%"
"1995- 10- 19","1,679.00","1,679.00","1,679.00","1,679.00","","-0.94%"
"1995- 10- 18","1,695.00","1,695.00","1,695.00","1,695.00","","-1.11%"
"1995- 10- 17","1,714.00","1,714.00","1,714.00","1,714.00","","-0.98%"
"1995- 10- 16","1,731.00","1,731.00","1,731.00","1,731.00","","-0.80%"
"1995- 10- 13","1,745.00","1,745.00","1,745.00","1,745.00","","-0.85%"
"1995- 10- 12","1,760.00","1,760.00","1,760.00","1,760.00","","-0.73%"
"1995- 10- 11","1,773.00","1,773.00","1,773.00","1,773.00","","-1.17%"
"1995- 10- 10","1,794.00","1,794.00","1,794.00","1,794.00","","-0.83%"
"1995- 10- 09","1,809.00","1,809.00","1,809.00","1,809.00","","-1.04%"
"1995- 10- 06","1,828.00","1,828.00","1,828.00","1,828.00","","-0.71%"
"1995- 10- 05","1,841.00","1,841.00","1,841.00","1,841.00","","-0.86%"
"1995- 10- 04","1,857.00","1,857.00","1,857.00","1,857.00","","-1.17%"
"1995- 10- 03","1,879.00","1,879.00","1,879.00","1,879.00","","-0.95%"
"1995- 10- 02","1,897.00","1,897.00","1,897.00","1,897.00","","-1.20%"
"1995- 09- 29","1,920.00","1,920.00","1,920.00","1,920.00","","-1.18%"
"1995- 09- 28","1,943.00","1,943.00","1,943.00","1,943.00","","-0.66%"
"1995- 09- 27","1,956.00","1,956.00","1,956.00","1,956.00","","-0.51%"
"1995- 09- 26","1,966.00","1,966.00","1,966.00","1,966.00","","-0.25%"
"1995- 09- 25","1,971.00","1,971.00","1,971.00","1,971.00","","-0.40%"
"1995- 09- 22","1,979.00","1,979.00","1,979.00","1,979.00","","-0.10%"
"1995- 09- 21","1,981.00","1,981.00","1,981.00","1,981.00","","-0.45%"
"1995- 09- 20","1,990.00","1,990.00","1,990.00","1,990.00","","-0.35%"
"1995- 09- 19","1,997.00","1,997.00","1,997.00","1,997.00","","-0.10%"
"1995- 09- 18","1,999.00","1,999.00","1,999.00","1,999.00","","-0.05%"
"1995- 09- 15","2,000.00","2,000.00","2,000.00","2,000.00","","-0.30%"
"1995- 09- 14","2,006.00","2,006.00","2,006.00","2,006.00","","-0.45%"
"1995- 09- 13","2,015.00","2,015.00","2,015.00","2,015.00","","-0.59%"
"1995- 09- 12","2,027.00","2,027.00","2,027.00","2,027.00","","-0.64%"
"1995- 09- 11","2,040.00","2,040.00","2,040.00","2,040.00","","-0.39%"
"1995- 09- 08","2,048.00","2,048.00","2,048.00","2,048.00","","-0.34%"
"1995- 09- 07","2,055.00","2,055.00","2,055.00","2,055.00","","-0.63%"
"1995- 09- 06","2,068.00","2,068.00","2,068.00","2,068.00","","-0.34%"
"1995- 09- 05","2,075.00","2,075.00","2,075.00","2,075.00","","-0.48%"
"1995- 09- 04","2,085.00","2,085.00","2,085.00","2,085.00","","-0.52%"
"1995- 09- 01","2,096.00","2,096.00","2,096.00","2,096.00","","-0.29%"
"1995- 08- 31","2,102.00","2,102.00","2,102.00","2,102.00","","-0.33%"
"1995- 08- 30","2,109.00","2,109.00","2,109.00","2,109.00","","-0.42%"
"1995- 08- 29","2,118.00","2,118.00","2,118.00","2,118.00","","-0.19%"
"1995- 08- 25","2,122.00","2,122.00","2,122.00","2,122.00","","0.09%"
"1995- 08- 24","2,120.00","2,120.00","2,120.00","2,120.00","","0.05%"
"1995- 08- 23","2,119.00","2,119.00","2,119.00","2,119.00","","0.19%"
"1995- 08- 22","2,115.00","2,115.00","2,115.00","2,115.00","","0.24%"
"1995- 08- 21","2,110.00","2,110.00","2,110.00","2,110.00","","0.14%"
"1995- 08- 18","2,107.00","2,107.00","2,107.00","2,107.00","","0.19%"
"1995- 08- 17","2,103.00","2,103.00","2,103.00","2,103.00","","0.29%"
"1995- 08- 16","2,097.00","2,097.00","2,097.00","2,097.00","","0.10%"
"1995- 08- 15","2,095.00","2,095.00","2,095.00","2,095.00","","0.43%"
"1995- 08- 14","2,086.00","2,086.00","2,086.00","2,086.00","","0.10%"
"1995- 08- 11","2,084.00","2,084.00","2,084.00","2,084.00","","0.05%"
"1995- 08- 10","2,083.00","2,083.00","2,083.00","2,083.00","","0.34%"
"1995- 08- 09","2,076.00","2,076.00","2,076.00","2,076.00","","0.24%"
"1995- 08- 08","2,071.00","2,071.00","2,071.00","2,071.00","","0.19%"
"1995- 08- 07","2,067.00","2,067.00","2,067.00","2,067.00","","0.39%"
"1995- 08- 04","2,059.00","2,059.00","2,059.00","2,059.00","","0.49%"
"1995- 08- 03","2,049.00","2,049.00","2,049.00","2,049.00","","0.54%"
"1995- 08- 02","2,038.00","2,038.00","2,038.00","2,038.00","","0.39%"
"1995- 08- 01","2,030.00","2,030.00","2,030.00","2,030.00","","0.25%"
"1995- 07- 31","2,025.00","2,025.00","2,025.00","2,025.00","","0.45%"
