,return,Inflation
2017-04-28,-0.43483024575769325,-0.6613827755454096
2017-05-05,-0.39321692055095997,-0.8088241274682877
2017-05-12,-0.3012386288872022,-1.024429582679847
2017-05-19,-0.30391461126092856,-1.240035037891407
2017-05-26,-0.2709046323024842,-1.455640493102966
2017-06-02,-0.22166355533276466,-1.600880137028066
2017-06-09,-0.24304744055379418,-1.323924913234409
2017-06-16,-0.1954422637067286,-1.0469696894407519
2017-06-23,-0.18828008059637769,-0.7700144656470947
2017-06-30,-0.28222391770100697,-0.4930592418534375
2017-07-07,-0.25502434989469924,-0.4717823877140315
2017-07-14,-0.2873505929055842,-0.4931185951836674
2017-07-21,-0.32414339853216695,-0.5144548026533029
2017-07-28,-0.27780695165024627,-0.5357910101229388
2017-08-04,-0.3453911226826165,-0.4861460364237813
2017-08-11,-0.40659180846918774,-0.34185948783289943
2017-08-18,-0.37926196844003124,-0.19757293924201727
2017-08-25,-0.3800868628376984,-0.053286390651135454
2017-09-01,-0.35659141391400406,0.09100015793974672
2017-09-08,-0.30008366551313365,0.05236720857622487
2017-09-15,-0.28243756197287484,0.013734259212704424
2017-09-22,-0.34350681798316923,-0.024898690150817075
2017-09-29,-0.35842277751620033,-0.06353163951433857
2017-10-06,-0.3986030358907506,-0.044975234264679774
2017-10-13,-0.39527108409020295,-0.0035430871697483667
2017-10-20,-0.3903300522762585,0.03788905992518164
2017-10-27,-0.4236021071316923,0.079321207020112
2017-11-03,-0.4344962250917593,0.18819563012628174
2017-11-10,-0.45131398825164004,0.46567574326054817
2017-11-17,-0.457132268255396,0.7431558563948139
2017-11-24,-0.4224672630693081,1.0206359695290803
2017-12-01,-0.4176456091701761,1.2981160826633467
2017-12-08,-0.42051232746443457,0.9711496509420188
2017-12-15,-0.402211159551581,0.6441832192206908
2017-12-22,-0.4465298119651261,0.3172167874993628
2017-12-29,-0.4493865067758275,-0.009749644221965198
2018-01-05,-0.46334071697225715,-0.10248729841495459
2018-01-12,-0.4894665549316648,-0.01955336946169046
2018-01-19,-0.49324443144512226,0.06338055949157262
2018-01-26,-0.4918035087368264,0.14631448844483638
2018-02-02,-0.49291371444132437,0.19212281786983676
2018-02-09,-0.45934878612774654,0.015177550125253103
2018-02-16,-0.4025996932082569,-0.1617677176193309
2018-02-23,-0.3966936778057815,-0.33871298536391486
2018-03-02,-0.3866403518594161,-0.4823490306125985
